Date Time,Date Time(RAW),Traffic Total (volume),Traffic Total (volume)(RAW),Traffic Total (speed),Traffic Total (speed)(RAW),Traffic In (volume),Traffic In (volume)(RAW),Traffic In (speed),Traffic In (speed)(RAW),Traffic Out (volume),Traffic Out (volume)(RAW),Traffic Out (speed),Traffic Out (speed)(RAW),Downtime,Downtime(RAW),Coverage,Coverage(RAW)
4/22/2025 9:00:00 PM - 10:00:00 PM,45769.83333,"370,140,156 KByte",3.79E+11,"842,335 kbit/s",105291915.6,"28,253,140 KByte",28931215262,"64,296 kbit/s",8037029.136,"341,887,017 KByte",3.50E+11,"778,039 kbit/s",97254886.44,0%,0,100%,9999
4/22/2025 10:00:00 PM - 11:00:00 PM,45769.875,"373,426,137 KByte",3.82E+11,"849,813 kbit/s",106226662.1,"28,934,666 KByte",29629097532,"65,847 kbit/s",8230899.324,"344,491,472 KByte",3.53E+11,"783,966 kbit/s",97995762.79,0%,0,100%,9999
4/22/2025 11:00:00 PM - 12:00:00 AM,45769.91667,"365,966,760 KByte",3.75E+11,"832,833 kbit/s",104104152,"28,709,966 KByte",29399005661,"65,335 kbit/s",8166934.924,"337,256,794 KByte",3.45E+11,"767,498 kbit/s",95937217.09,0%,0,100%,9999
4/23/2025 12:00:00 AM - 1:00:00 AM,45769.95833,"355,168,180 KByte",3.64E+11,"808,259 kbit/s",101032351.3,"26,608,577 KByte",27247182642,"60,553 kbit/s",7569166.456,"328,559,604 KByte",3.36E+11,"747,705 kbit/s",93463184.8,0%,0,100%,9999
4/23/2025 1:00:00 AM - 2:00:00 AM,45770,"319,135,901 KByte",3.27E+11,"726,264 kbit/s",90782990.49,"23,107,930 KByte",23662520672,"52,587 kbit/s",6573397.154,"296,027,970 KByte",3.03E+11,"673,677 kbit/s",84209593.33,0%,0,100%,9999
4/23/2025 2:00:00 AM - 3:00:00 AM,45770.04167,"217,659,512 KByte",2.23E+11,"495,332 kbit/s",61916510.67,"18,045,994 KByte",18479098347,"41,068 kbit/s",5133453.624,"199,613,517 KByte",2.04E+11,"454,264 kbit/s",56783057.05,0%,0,100%,9999
4/23/2025 3:00:00 AM - 4:00:00 AM,45770.08333,"131,013,507 KByte",1.34E+11,"298,153 kbit/s",37269170.11,"12,941,251 KByte",13251841256,"29,451 kbit/s",3681373.797,"118,072,256 KByte",1.21E+11,"268,702 kbit/s",33587796.32,0%,0,100%,9999
4/23/2025 4:00:00 AM - 5:00:00 AM,45770.125,"75,907,684 KByte",77729468224,"172,747 kbit/s",21593318.39,"8,810,492 KByte",9021944086,"20,050 kbit/s",2506304.438,"67,097,192 KByte",68707524139,"152,696 kbit/s",19087013.96,0%,0,100%,9999
4/23/2025 5:00:00 AM - 6:00:00 AM,45770.16667,"79,614,815 KByte",81525570267,"181,181 kbit/s",22647564.49,"9,256,588 KByte",9478746620,"21,065 kbit/s",2633168.031,"70,358,226 KByte",72046823647,"160,115 kbit/s",20014396.46,0%,0,100%,9999
4/23/2025 6:00:00 AM - 7:00:00 AM,45770.20833,"107,714,315 KByte",1.10E+11,"245,126 kbit/s",30640696.06,"10,624,669 KByte",10879661083,"24,179 kbit/s",3022321.171,"97,089,646 KByte",99419797386,"220,947 kbit/s",27618374.89,0%,0,100%,9999
4/23/2025 7:00:00 AM - 8:00:00 AM,45770.25,"139,042,490 KByte",1.42E+11,"316,421 kbit/s",39552610.65,"12,971,897 KByte",13283222838,"29,520 kbit/s",3690040.374,"126,070,593 KByte",1.29E+11,"286,901 kbit/s",35862570.28,0%,0,100%,9999
4/23/2025 8:00:00 AM - 9:00:00 AM,45770.29167,"158,968,655 KByte",1.63E+11,"361,765 kbit/s",45220639.77,"12,840,888 KByte",13149069623,"29,222 kbit/s",3652752.71,"146,127,766 KByte",1.50E+11,"332,543 kbit/s",41567887.06,0%,0,100%,9999
4/23/2025 9:00:00 AM - 10:00:00 AM,45770.33333,"173,437,655 KByte",1.78E+11,"394,698 kbit/s",49337214.89,"13,627,649 KByte",13954712648,"31,013 kbit/s",3876610.583,"159,810,006 KByte",1.64E+11,"363,685 kbit/s",45460604.3,0%,0,100%,9999
4/23/2025 10:00:00 AM - 11:00:00 AM,45770.375,"198,953,845 KByte",2.04E+11,"452,761 kbit/s",56595088.91,"17,975,715 KByte",18407131845,"40,907 kbit/s",5113433.075,"180,978,130 KByte",1.85E+11,"411,853 kbit/s",51481655.83,0%,0,100%,9999
4/23/2025 11:00:00 AM - 12:00:00 PM,45770.41667,"237,086,505 KByte",2.43E+11,"539,545 kbit/s",67443184.8,"24,280,770 KByte",24863508581,"55,257 kbit/s",6907067.378,"212,805,735 KByte",2.18E+11,"484,289 kbit/s",60536117.42,0%,0,100%,9999
4/23/2025 12:00:00 PM - 1:00:00 PM,45770.45833,"269,239,703 KByte",2.76E+11,"612,712 kbit/s",76589056.36,"24,626,962 KByte",25218009257,"56,044 kbit/s",7005489.064,"244,612,741 KByte",2.50E+11,"556,669 kbit/s",69583567.3,0%,0,100%,9999
4/23/2025 1:00:00 PM - 2:00:00 PM,45770.5,"309,130,137 KByte",3.17E+11,"703,494 kbit/s",87936700.92,"29,016,723 KByte",29713124718,"66,034 kbit/s",8254241.895,"280,113,413 KByte",2.87E+11,"637,460 kbit/s",79682459.03,0%,0,100%,9999
4/23/2025 2:00:00 PM - 3:00:00 PM,45770.54167,"331,986,762 KByte",3.40E+11,"755,509 kbit/s",94438610.51,"31,915,069 KByte",32681031008,"72,630 kbit/s",9078719.854,"300,071,692 KByte",3.07E+11,"682,879 kbit/s",85359890.66,0%,0,100%,9999
4/23/2025 3:00:00 PM - 4:00:00 PM,45770.58333,"329,250,531 KByte",3.37E+11,"749,272 kbit/s",93658947.72,"30,446,687 KByte",31177407202,"69,287 kbit/s",8660896.108,"298,803,844 KByte",3.06E+11,"679,984 kbit/s",84998051.62,0%,0,100%,9999
4/23/2025 4:00:00 PM - 5:00:00 PM,45770.625,"335,124,734 KByte",3.43E+11,"762,665 kbit/s",95333107.58,"30,685,553 KByte",31422005962,"69,833 kbit/s",8729135.16,"304,439,181 KByte",3.12E+11,"692,832 kbit/s",86603972.42,0%,0,100%,9999
4/23/2025 5:00:00 PM - 6:00:00 PM,45770.66667,"295,909,231 KByte",3.03E+11,"673,410 kbit/s",84176283.98,"28,140,652 KByte",28816027669,"64,041 kbit/s",8005074.747,"267,768,579 KByte",2.74E+11,"609,370 kbit/s",76171209.24,0%,0,100%,9999
4/23/2025 6:00:00 PM - 7:00:00 PM,45770.70833,"286,973,882 KByte",2.94E+11,"653,072 kbit/s",81634022.22,"26,247,796 KByte",26877743575,"59,733 kbit/s",7466579.135,"260,726,086 KByte",2.67E+11,"593,340 kbit/s",74167443.09,0%,0,100%,9999
4/23/2025 7:00:00 PM - 8:00:00 PM,45770.75,"313,082,877 KByte",3.21E+11,"712,493 kbit/s",89061612.01,"29,127,731 KByte",29826796359,"66,287 kbit/s",8285865.667,"283,955,146 KByte",2.91E+11,"646,206 kbit/s",80775746.34,0%,0,100%,9999
4/23/2025 8:00:00 PM - 9:00:00 PM,45770.79167,"365,671,462 KByte",3.74E+11,"832,173 kbit/s",104021595.4,"31,887,797 KByte",32653104257,"72,568 kbit/s",9071037.461,"333,783,665 KByte",3.42E+11,"759,604 kbit/s",94950557.92,0%,0,100%,9999
4/23/2025 9:00:00 PM - 10:00:00 PM,45770.83333,"382,994,361 KByte",3.92E+11,"871,590 kbit/s",108948789.5,"33,383,692 KByte",34184900125,"75,972 kbit/s",9496517.829,"349,610,670 KByte",3.58E+11,"795,618 kbit/s",99452271.67,0%,0,100%,9999
4/23/2025 10:00:00 PM - 11:00:00 PM,45770.875,"320,366,121 KByte",3.28E+11,"729,057 kbit/s",91132185.78,"29,015,890 KByte",29712271656,"66,031 kbit/s",8253936.128,"291,350,231 KByte",2.98E+11,"663,026 kbit/s",82878249.65,0%,0,100%,9999
4/23/2025 11:00:00 PM - 12:00:00 AM,45770.91667,"382,864,458 KByte",3.92E+11,"871,297 kbit/s",108912138.9,"31,786,033 KByte",32548897356,"72,337 kbit/s",9042063.648,"351,078,425 KByte",3.60E+11,"798,961 kbit/s",99870075.25,0%,0,100%,9999
4/24/2025 12:00:00 AM - 1:00:00 AM,45770.95833,"365,641,065 KByte",3.74E+11,"832,094 kbit/s",104011792.5,"30,897,310 KByte",31638845289,"70,313 kbit/s",8789178.495,"334,743,755 KByte",3.43E+11,"761,781 kbit/s",95222614.02,0%,0,100%,9999
4/24/2025 1:00:00 AM - 2:00:00 AM,45771,"299,560,852 KByte",3.07E+11,"681,718 kbit/s",85214811.3,"24,946,286 KByte",25544996534,"56,771 kbit/s",7096364.598,"274,614,567 KByte",2.81E+11,"624,948 kbit/s",78118446.7,0%,0,100%,9999
4/24/2025 2:00:00 AM - 3:00:00 AM,45771.04167,"223,051,270 KByte",2.28E+11,"507,601 kbit/s",63450100.83,"20,531,938 KByte",21024704681,"46,725 kbit/s",5840601.342,"202,519,332 KByte",2.07E+11,"460,876 kbit/s",57609499.48,0%,0,100%,9999
4/24/2025 3:00:00 AM - 4:00:00 AM,45771.08333,"140,327,286 KByte",1.44E+11,"319,344 kbit/s",39917978.24,"15,243,395 KByte",15609236377,"34,690 kbit/s",4336188.073,"125,083,892 KByte",1.28E+11,"284,654 kbit/s",35581790.17,0%,0,100%,9999
4/24/2025 4:00:00 AM - 5:00:00 AM,45771.125,"99,271,582 KByte",1.02E+11,"225,913 kbit/s",28239132.54,"12,398,965 KByte",12696540213,"28,216 kbit/s",3527051.863,"86,872,617 KByte",88957559536,"197,697 kbit/s",24712080.68,0%,0,100%,9999
4/24/2025 5:00:00 AM - 6:00:00 AM,45771.16667,"90,990,392 KByte",93174161586,"207,069 kbit/s",25883580.92,"11,737,271 KByte",12018965726,"26,711 kbit/s",3338842.729,"79,253,121 KByte",81155195860,"180,358 kbit/s",22544738.19,0%,0,100%,9999
4/24/2025 6:00:00 AM - 7:00:00 AM,45771.20833,"103,952,765 KByte",1.06E+11,"236,568 kbit/s",29571004.46,"10,478,129 KByte",10729604331,"23,845 kbit/s",2980669.198,"93,474,636 KByte",95718027536,"212,723 kbit/s",26590335.26,0%,0,100%,9999
4/24/2025 7:00:00 AM - 8:00:00 AM,45771.25,"141,043,782 KByte",1.44E+11,"320,974 kbit/s",40121794.92,"13,511,040 KByte",13835305321,"30,747 kbit/s",3843396.594,"127,532,741 KByte",1.31E+11,"290,227 kbit/s",36278398.32,0%,0,100%,9999
4/24/2025 8:00:00 AM - 9:00:00 AM,45771.29167,"170,802,456 KByte",1.75E+11,"388,702 kbit/s",48587723.74,"15,300,189 KByte",15667393425,"34,819 kbit/s",4352404.339,"155,502,267 KByte",1.59E+11,"353,883 kbit/s",44235319.4,0%,0,100%,9999
4/24/2025 9:00:00 AM - 10:00:00 AM,45771.33333,"191,622,868 KByte",1.96E+11,"436,082 kbit/s",54510300,"17,401,363 KByte",17818995441,"39,601 kbit/s",4950105.964,"174,221,506 KByte",1.78E+11,"396,482 kbit/s",49560194.04,0%,0,100%,9999
4/24/2025 10:00:00 AM - 11:00:00 AM,45771.375,"208,477,431 KByte",2.13E+11,"474,438 kbit/s",59304694.91,"21,899,534 KByte",22425123260,"49,837 kbit/s",6229668.131,"186,577,897 KByte",1.91E+11,"424,600 kbit/s",53075026.78,0%,0,100%,9999
4/24/2025 11:00:00 AM - 12:00:00 PM,45771.41667,"247,298,301 KByte",2.53E+11,"562,780 kbit/s",70347513.07,"25,888,379 KByte",26509700163,"58,915 kbit/s",7364317.012,"221,409,922 KByte",2.27E+11,"503,866 kbit/s",62983196.06,0%,0,100%,9999
4/24/2025 12:00:00 PM - 1:00:00 PM,45771.45833,"286,015,055 KByte",2.93E+11,"650,892 kbit/s",81361495.48,"28,895,508 KByte",29588999824,"65,758 kbit/s",8219783.102,"257,119,547 KByte",2.63E+11,"585,134 kbit/s",73141712.38,0%,0,100%,9999
4/24/2025 1:00:00 PM - 2:00:00 PM,45771.5,"326,774,791 KByte",3.35E+11,"743,658 kbit/s",92957278.67,"31,129,199 KByte",31876299267,"70,842 kbit/s",8855290.113,"295,645,593 KByte",3.03E+11,"672,816 kbit/s",84101988.56,0%,0,100%,9999
4/24/2025 2:00:00 PM - 3:00:00 PM,45771.54167,"343,210,626 KByte",3.51E+11,"781,060 kbit/s",97632491.9,"33,152,817 KByte",33948485088,"75,447 kbit/s",9430920.657,"310,057,809 KByte",3.17E+11,"705,613 kbit/s",88201571.24,0%,0,100%,9999
